"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 4.03630879289358e-16 0.862735623723476
"3" 0 0.0376368860552977 0.248426219430532
"4" 0 0.24304299663816 0.268452740711213
"5" 0 0.248567653039599 0.27060175738473
"6" 0 0.252392536916449 0.299526172894005
"7" 0 0.407632101760145 0.633014477568248
"8" 0 0.469034421778861 0.523581618915938
"9" 0 0.488548126048 0.774535186405127
"10" 0 0.532138227596794 0.618933778867342
"11" 0 0.600916074487656 0.633014477568248
"12" 0 0.684738834257192 0.797258703303006
"13" 0 0.701082770183899 0.704910406169603
"14" 0 0.767778951831805 0.795049380283459
"15" 0 0.804519954481402 0.805877158662488
