"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 0 0.825695852863973
"3" 0 0.0577205347293335 0.0585012425716769
"4" 0 0.340157503371497 0.439728536158187
"5" 0 0.407636893898111 0.474008691079349
"6" 0 0.414808636572032 0.47047688701786
"7" 0 0.423185638072717 0.44807824833493
"8" 0 0.4427230855349 0.447300034450369
"9" 0 0.670516117068615 0.675682545944793
"10" 0 0.710961603383919 0.711136692470824
"11" 0 0.713860378864388 0.723892149083543
"12" 0 0.811148098536211 0.822142535419421
"13" 0 0.818816536515738 0.821288501436876
