"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 8.46129861019209e-16 1
"3" 0 0.054364266271369 0.402049638860673
"4" 0 0.0543685060664207 0.0837880724758369
"5" 0 0.0569924658997629 0.0966046060543673
"6" 0 0.060298625439684 0.150308751332119
"7" 0 0.0628782979534263 0.091640167696132
"8" 0 0.0715090927782762 0.099982568383259
"9" 0 0.0758234932449729 0.142507624140045
"10" 0 0.0762255282036946 0.0887706334293887
"11" 0 0.0876812060218455 0.14111692217455
"12" 0 0.0880188216738508 0.0898700113700372
"13" 0 0.0883191139041467 0.105731537077208
"14" 0 0.0896032073383625 0.0956685786102899
"15" 0 0.0915557420318017 0.172716488332036
"16" 0 0.096973189874162 0.111158050646643
"17" 0 0.0985513833253314 0.178301411918574
"18" 0 0.101527767758227 0.116792366123607
"19" 0 0.109513293580584 0.117466226337698
"20" 0 0.109917786142008 0.241007330974793
"21" 0 0.111073195018379 0.131824855565823
"22" 0 0.114114033899577 0.117450740440826
"23" 0 0.115068561411992 0.124563718834004
"24" 0 0.123450884498032 0.133120906021114
"25" 0 0.124208642689848 0.133564215371971
"26" 0 0.124842694565917 0.138145859649084
"27" 0 0.126026643154026 0.310780403278387
"28" 0 0.126533143030548 0.136822224310151
"29" 0 0.128050237717189 0.139001852451548
"30" 0 0.130876878812361 0.142033655975492
"31" 0 0.141099804624003 0.15228931997458
"32" 0 0.141819174974639 0.153099396055317
"33" 0 0.142401375186584 0.148954056101584
"34" 0 0.142992362161028 0.201103017007339
"35" 0 0.145127353208884 0.162031591172169
"36" 0 0.148287822260239 0.153703594695598
"37" 0 0.150403847452445 0.158300339842093
"38" 0 0.154517497677134 0.156500433218944
"39" 0 0.155178992482018 0.15995218627924
"40" 0 0.155440885283949 0.260444839060256
"41" 0 0.158655596497005 0.159143513788336
"42" 0 0.165348217957974 0.171088679156083
"43" 0 0.168068289429245 0.172862273225425
"44" 0 0.169517872298745 0.195518246152352
"45" 0 0.170459894080613 0.19837833106607
"46" 0 0.172291642542003 0.27854156308499
"47" 0 0.173266776134585 0.186160945465597
"48" 0 0.174737820754267 0.19149374059688
"49" 0 0.17545752093087 0.180250313435471
"50" 0 0.176323384773032 0.186724141882706
"51" 0 0.177023843923631 0.196204566518869
"52" 0 0.177320419576405 0.184887449612447
"53" 0 0.179060369269351 0.188574319215497
"54" 0 0.181323530673966 0.184624448751663
"55" 0 0.18473747613292 0.192855381468789
"56" 0 0.185280092715919 0.192695773808333
"57" 0 0.1853212668271 0.238677128715651
"58" 0 0.187045885994222 0.191180859142827
"59" 0 0.187073665915116 0.189344972354935
"60" 0 0.188164528195154 0.234062529709838
"61" 0 0.188444448126847 0.206042587532545
"62" 0 0.189828770083519 0.192718689229314
"63" 0 0.189892301734146 0.192522674889652
"64" 0 0.190604511702463 0.192489850579087
"65" 0 0.190969459337444 0.195695999762719
"66" 0 0.191015966221768 0.215401801990833
"67" 0 0.192630928078833 0.204242771904488
"68" 0 0.192735886681589 0.19751971342144
"69" 0 0.193152930482472 0.205400708843944
"70" 0 0.193686244939383 0.199299977140936
"71" 0 0.195116686858644 0.199205959720663
"72" 0 0.195316740790034 0.200849617726241
"73" 0 0.195418824094823 0.257828539188328
"74" 0 0.195620656646452 0.201309033985588
"75" 0 0.195743597742595 0.198449549083576
"76" 0 0.19606359903606 0.217078950609962
"77" 0 0.196281261550067 0.201309033985588
"78" 0 0.196705795363345 0.201295565108715
"79" 0 0.196943897107205 0.199236784429673
"80" 0 0.197037714465914 0.198823230328011
"81" 0 0.197599494366578 0.213143276106731
"82" 0 0.198797648205389 0.201013825303765
"83" 0 0.201954663292686 0.203630242083409
"84" 0 0.204629518262905 0.213183069918192
"85" 0 0.205985968468495 0.224974738770138
"86" 0 0.206005134960586 0.209358654933275
"87" 0 0.206612248444941 0.210306725707559
"88" 0 0.207725464675767 0.210571623720666
"89" 0 0.208268152137633 0.209441347567996
"90" 0 0.210467505587958 0.223716837734814
"91" 0 0.211802397457125 0.21492643499031
"92" 0 0.212203405145992 0.246564848778323
"93" 0 0.212405008780615 0.231311458579257
"94" 0 0.212580824658556 0.225638573597706
"95" 0 0.212737246565177 0.214365503467306
"96" 0 0.213882377012836 0.215271887754142
"97" 0 0.214149748344463 0.215778636057291
"98" 0 0.214716521815285 0.218577210778299
"99" 0 0.214797517787648 0.219468587071551
"100" 0 0.214852179751169 0.215560867814792
"101" 0 0.215641933799539 0.216658736714144
"102" 0 0.216884893415679 0.217394952767337
"103" 0 0.219671192593967 0.221220091984546
"104" 0 0.219713477728287 0.220199867489879
"105" 0 0.220671958130178 0.232873968394519
