"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 6.61358321666127e-16 1
"3" 0 0.0134696768828394 0.218137006772846
"4" 0 0.0250331721910287 0.0702216164011377
"5" 0 0.0280936276518178 0.0364163046823264
"6" 0 0.029420750635803 0.0492906921886978
"7" 0 0.0312974581251682 0.243187398795318
"8" 0 0.0346612594608533 0.0382250640655463
"9" 0 0.0374576681779953 0.11319872068645
"10" 0 0.0433250752231874 0.0873994291499684
"11" 0 0.046475990912 0.0553674806576174
"12" 0 0.0496956930117791 0.0624326454926694
"13" 0 0.061710507398331 0.101804304443847
"14" 0 0.0636506501684511 0.180728463868821
"15" 0 0.0686362693285818 0.131906977687025
"16" 0 0.0693858962638014 0.0760946283303427
"17" 0 0.0706260013091794 0.147784237132631
"18" 0 0.0727645557834886 0.0781315681388245
"19" 0 0.0794331099832478 0.132821004304563
"20" 0 0.083189888725217 0.0912371208597399
"21" 0 0.0835855051542628 0.131211721526869
"22" 0 0.0845987641674946 0.0891634648045481
"23" 0 0.0865838851661444 0.0974148058772261
"24" 0 0.0870430137930435 0.0932431273091415
"25" 0 0.0879651930996714 0.267177794425636
"26" 0 0.088633638398718 0.0971185316889759
"27" 0 0.0890663222231593 0.102891806467191
"28" 0 0.0908660957394637 0.253615492130133
"29" 0 0.0910654620559301 0.106568430271561
"30" 0 0.0962142802985262 0.125698933561176
"31" 0 0.0966507207350144 0.149595268388355
"32" 0 0.102742410949498 0.109258887817533
"33" 0 0.104073416082405 0.115826094479373
"34" 0 0.104539020808497 0.112886583950606
"35" 0 0.104891528667841 0.10769753854703
"36" 0 0.108464197392813 0.129524275413938
"37" 0 0.109816212267574 0.117092324971464
"38" 0 0.110215525951249 0.138477658664277
"39" 0 0.110297311854507 0.226411894294777
"40" 0 0.110954748581962 0.117790059471719
"41" 0 0.112260287881914 0.116223339461262
"42" 0 0.112433697242582 0.20206055841563
"43" 0 0.112985042311844 0.122226344471675
"44" 0 0.113073178528218 0.115777032785124
"45" 0 0.114681095699423 0.120213436015264
"46" 0 0.114883934547231 0.152375428324367
"47" 0 0.119713343047598 0.124109150877522
"48" 0 0.120143082788918 0.122573593019309
"49" 0 0.120866826421391 0.121339188166786
"50" 0 0.121966196475015 0.157154029455631
"51" 0 0.12403975158668 0.143906309978038
"52" 0 0.125958556546653 0.13015964201639
"53" 0 0.126607694464042 0.127486765255375
"54" 0 0.126705334702782 0.132142460192721
"55" 0 0.127819317511852 0.135301782830554
"56" 0 0.129386133580881 0.132579766613902
"57" 0 0.130018897801325 0.1393019632271
"58" 0 0.130136627928859 0.149083126781786
"59" 0 0.131661723884785 0.152026621895376
"60" 0 0.13276854355951 0.140444545176864
"61" 0 0.136305700853628 0.147957836048214
"62" 0 0.136552262159715 0.142233641325143
"63" 0 0.136586321591621 0.145773829702207
"64" 0 0.137834502566226 0.171094040191129
"65" 0 0.139279732985248 0.143660942744803
"66" 0 0.140205531672419 0.145951883268574
"67" 0 0.141775700220981 0.144764887242218
"68" 0 0.141925590655286 0.148847332846911
"69" 0 0.14248278915261 0.336235938902464
"70" 0 0.143189597873803 0.151279576543702
"71" 0 0.148905151843614 0.154242659745626
"72" 0 0.151251266712563 0.162292480002942
"73" 0 0.152415020862017 0.180094148510985
"74" 0 0.152454868438 0.157197756575155
"75" 0 0.156378570673324 0.17050082364501
"76" 0 0.157403331479446 0.161433158702251
"77" 0 0.157435038249686 0.158103091423807
"78" 0 0.161117805802163 0.164695472162334
"79" 0 0.163448794469017 0.169045442071055
"80" 0 0.165851525332661 0.170362635605841
"81" 0 0.166712528345962 0.178655531627889
"82" 0 0.167423887169959 0.179868908550543
"83" 0 0.169336352065833 0.174570165905683
"84" 0 0.169381407475851 0.179987767192022
"85" 0 0.169933687323136 0.174883328046223
"86" 0 0.170966929807899 0.174429472248273
"87" 0 0.171155841752605 0.174958318190965
"88" 0 0.174531855826355 0.177746017460159
"89" 0 0.174631472488007 0.178490590367439
"90" 0 0.17814402771076 0.194152476801358
"91" 0 0.180589096261931 0.183859463501835
"92" 0 0.180931791325005 0.183044855325686
"93" 0 0.181559544530037 0.188399923333227
"94" 0 0.183070848466681 0.185717430152075
"95" 0 0.184474265152729 0.199923678204309
"96" 0 0.184691826124641 0.194776912294832
"97" 0 0.184901771437908 0.190717475163415
"98" 0 0.186095283312134 0.212881036908414
"99" 0 0.187095499050985 0.204891246465773
"100" 0 0.187906711536645 0.189231202874483
"101" 0 0.188562519002178 0.218062576519143
"102" 0 0.188851611948925 0.209523146957169
"103" 0 0.189175190843592 0.195571338586553
"104" 0 0.191648380815316 0.197296710776546
"105" 0 0.192429562164441 0.202603929321357
"106" 0 0.192577325703134 0.213994410259534
"107" 0 0.192664412448802 0.198019029690703
"108" 0 0.194479943921761 0.198688487774612
"109" 0 0.194959018470262 0.212801189710808
"110" 0 0.195226190216479 0.202046408057406
"111" 0 0.199732008530709 0.216579587459427
"112" 0 0.203663518767043 0.208155859691693
"113" 0 0.203747250732675 0.22352598211781
"114" 0 0.206637783303247 0.21289896725735
"115" 0 0.208525929837966 0.211568897521855
"116" 0 0.210883228696624 0.220079009949223
"117" 0 0.22059317583114 0.235795482368316
"118" 0 0.22310713482285 0.226411894294777
"119" 0 0.223142548800881 0.244803198809276
"120" 0 0.223915245761223 0.226540833216674
"121" 0 0.225848099203415 0.260071416986449
"122" 0 0.226480317632394 0.228308986805354
"123" 0 0.228177279858448 0.232774178357846
"124" 0 0.229045946786223 0.29548293706143
"125" 0 0.229220183448909 0.231101193026748
"126" 0 0.232299834864002 0.236275496868267
"127" 0 0.233001011190446 0.237647252333225
"128" 0 0.23305698050837 0.2386614695845
"129" 0 0.235765515848192 0.257416963531933
"130" 0 0.238689025902951 0.249484797986066
"131" 0 0.240180813076241 0.247452543433462
"132" 0 0.243253994783635 0.247190702246394
"133" 0 0.244440235010327 0.252087465124418
"134" 0 0.247347510245767 0.248618863957694
"135" 0 0.250103629238732 0.256485912323376
"136" 0 0.253302031003721 0.26016923361699
"137" 0 0.253541200136613 0.373845239621626
"138" 0 0.260221941887419 0.359510867984511
"139" 0 0.265700305070374 0.268649883697005
"140" 0 0.269408588766832 0.275852814710856
"141" 0 0.272748810081719 0.410435546362775
"142" 0 0.278269110325971 0.294690967301645
"143" 0 0.279115185924243 0.465819726214406
"144" 0 0.280214074769555 0.282791697778643
"145" 0 0.280615815684629 0.281555946567839
"146" 0 0.282156207991594 0.288544569951835
"147" 0 0.282682172968487 0.289528685479515
"148" 0 0.28742735960973 0.300756271646155
"149" 0 0.294000130975385 0.298488670961859
"150" 0 0.294402235789636 0.37734965650891
"151" 0 0.294753517866994 0.308529941647573
"152" 0 0.295515991556536 0.31762174834324
"153" 0 0.296137758246335 0.299263041444704
"154" 0 0.296315933028889 0.32764909948301
"155" 0 0.296927675113452 0.297425509768752
"156" 0 0.297217868292916 0.322359506220848
"157" 0 0.298199821212243 0.338936082891883
"158" 0 0.300041314178221 0.30724840260009
"159" 0 0.302193565268277 0.30719703781975
"160" 0 0.302736436593379 0.306855360299154
"161" 0 0.304563073860446 0.336969028352096
"162" 0 0.308258414469721 0.310583076337019
"163" 0 0.308507464467308 0.350260196496
"164" 0 0.311635589202123 0.313424000929191
"165" 0 0.314991439718849 0.325523911066134
"166" 0 0.315041638080476 0.329107322525619
"167" 0 0.315467895001589 0.318100339900403
"168" 0 0.315698496549285 0.317963544325589
"169" 0 0.319817075487305 0.326497293147554
"170" 0 0.326057633914694 0.329309839124077
"171" 0 0.329340212469941 0.511177878563069
"172" 0 0.330830917709262 0.352160010090761
"173" 0 0.339039451633887 0.343788053766507
"174" 0 0.342610995467188 0.344972305497762
"175" 0 0.344973995305693 0.388034292014135
"176" 0 0.346575180161781 0.357374281535233
"177" 0 0.346885240714173 0.348289731586703
"178" 0 0.347984242372091 0.348852719423524
"179" 0 0.349550121622753 0.363843601176047
"180" 0 0.355409313981806 0.36021642423039
"181" 0 0.360635945068647 0.364948234335776
"182" 0 0.361397064817922 0.373845239621626
"183" 0 0.36225859411532 0.368126070827928
"184" 0 0.363154432554026 0.640633998192023
"185" 0 0.373264693344454 0.383377943674292
"186" 0 0.377803763123905 0.427401498494797
"187" 0 0.379037404544034 0.384830038809071
"188" 0 0.379610616701998 0.403079176513944
"189" 0 0.381888611075751 0.390606243378025
"190" 0 0.386901562715648 0.396450929749096
"191" 0 0.388754871217006 0.422740024574333
"192" 0 0.389089790171807 0.392299185985365
"193" 0 0.39353121866043 0.405430402198704
"194" 0 0.396068750335971 0.401318507550057
"195" 0 0.401729364551522 0.405430402198704
"196" 0 0.402244316956249 0.553073830267032
"197" 0 0.407992327633091 0.413187851709009
"198" 0 0.41034261998208 0.413679108094826
"199" 0 0.414029632742346 0.4202742471936
"200" 0 0.414052586331616 0.426810486290671
"201" 0 0.414961579551508 0.417068491590975
"202" 0 0.415527999196964 0.419240091445917
"203" 0 0.417774421536149 0.500984580860334
"204" 0 0.422346951907751 0.466178854924084
"205" 0 0.422384364896255 0.546630648428182
"206" 0 0.423643007936186 0.505066941313035
"207" 0 0.423677202439608 0.439164675451705
"208" 0 0.425589834337035 0.429842211802313
"209" 0 0.426106896919394 0.431491243703698
"210" 0 0.426486958603855 0.430347549005666
"211" 0 0.427630699403581 0.524845927134474
"212" 0 0.427963967608086 0.434664625408197
"213" 0 0.42806301493387 0.446058054015868
"214" 0 0.429497840308694 0.434490732096139
"215" 0 0.430606512574498 0.434541401856883
"216" 0 0.431276421231078 0.435764268080091
"217" 0 0.432512590437668 0.436731574055112
"218" 0 0.432835113342413 0.457044626046734
"219" 0 0.432875241114378 0.444178644769675
"220" 0 0.435194855021655 0.445447820741935
"221" 0 0.440688264465977 0.47853873048233
"222" 0 0.44127303634366 0.444357456823629
"223" 0 0.442548987418994 0.446945695720996
"224" 0 0.447047566632422 0.450728626674461
"225" 0 0.447060225620753 0.479413889271245
"226" 0 0.449774050494626 0.459086831730213
"227" 0 0.45109758181875 0.466960755508497
"228" 0 0.452169442984556 0.454535910617828
"229" 0 0.455158274188239 0.479412917133802
"230" 0 0.455981276478235 0.466178854924084
"231" 0 0.456076175278811 0.48705195000011
"232" 0 0.458300365034927 0.514600373335505
"233" 0 0.458597189686546 0.47739835366777
"234" 0 0.458621017169572 0.459581417979683
"235" 0 0.461113022613635 0.474424065922667
"236" 0 0.463150607059709 0.466684934178446
"237" 0 0.464848788569908 0.47360433003994
"238" 0 0.465467447589563 0.480741214428464
"239" 0 0.467934515243411 0.489563911504097
"240" 0 0.468086527166255 0.4986361011587
"241" 0 0.46893596748692 0.470067701371325
"242" 0 0.470393502280958 0.472773126537751
"243" 0 0.474348383802221 0.488616106718592
"244" 0 0.476898570324879 0.490757464004672
"245" 0 0.478352731576891 0.585483029025262
"246" 0 0.478632735606936 0.48715211771349
"247" 0 0.478930542912722 0.602345182319767
"248" 0 0.481030099148609 0.489301502849881
"249" 0 0.481215209231481 0.529688798352362
"250" 0 0.481313696915467 0.491189189284548
"251" 0 0.481705906976367 0.484335248582124
"252" 0 0.484243434998221 0.489563911504097
"253" 0 0.48550598198028 0.51643330372518
"254" 0 0.485644963078328 0.494284426875544
"255" 0 0.490298578069268 0.535015387932922
"256" 0 0.490958939554161 0.674654281616417
"257" 0 0.492270897522015 0.519845774649171
"258" 0 0.494277527297506 0.500076113900424
"259" 0 0.494502868851272 0.504288477190186
"260" 0 0.49517797447007 0.501042561757468
"261" 0 0.495400260610529 0.545666850092434
"262" 0 0.496460553648382 0.511863677686382
"263" 0 0.501381321230437 0.505547988344602
"264" 0 0.501692027445919 0.503888045500903
"265" 0 0.502967207825384 0.512418234228322
"266" 0 0.503537794593934 0.509810412563383
"267" 0 0.50366419622475 0.508502014540344
"268" 0 0.504409382316467 0.550463578158064
"269" 0 0.505236671655377 0.512356489397446
"270" 0 0.505860912985289 0.516122912409171
"271" 0 0.506090280573455 0.515278344152982
"272" 0 0.508275125901357 0.514600373335505
"273" 0 0.509262744223999 0.516725725606973
"274" 0 0.51230194726057 0.53774913160011
"275" 0 0.512640382031144 0.513595997033747
"276" 0 0.513384387570233 0.627870082612493
"277" 0 0.513400385663949 0.524799764004935
"278" 0 0.514662911113104 0.516831268125564
"279" 0 0.516644246389143 0.52407163762048
"280" 0 0.519072725306593 0.520796222832958
"281" 0 0.520341166600856 0.53392797061524
"282" 0 0.521533485050642 0.524799764004935
"283" 0 0.522176515341236 0.542425583420722
"284" 0 0.52477334647844 0.527437019119308
"285" 0 0.526430297641381 0.530459029511312
"286" 0 0.527150090735531 0.529367723450804
"287" 0 0.527151033208131 0.528363171838507
"288" 0 0.527338743275206 0.53319111691237
"289" 0 0.530002412082518 0.568642266458584
"290" 0 0.530373791828914 0.561310472916848
"291" 0 0.532669400071991 0.549161780335912
"292" 0 0.538101420698651 0.541536394264788
"293" 0 0.542170124154038 0.562269512467728
"294" 0 0.543961058891399 0.547726749648308
"295" 0 0.546891082311659 0.55296723686866
"296" 0 0.547531180516311 0.549288908834013
"297" 0 0.547806704190552 0.551612148950414
"298" 0 0.549420955394021 0.555244535219172
"299" 0 0.549774626470584 0.572033938669115
"300" 0 0.550653695281561 0.55267929338818
"301" 0 0.550996081330289 0.56235642054475
"302" 0 0.55296004225852 0.553606050615674
"303" 0 0.553306661116624 0.554364016963769
"304" 0 0.555029487215325 0.70656198992827
"305" 0 0.555778414063087 0.568935338292641
"306" 0 0.556046871157622 0.570663608293422
"307" 0 0.5569438364116 0.562439326196185
"308" 0 0.560077111096885 0.561310472916848
"309" 0 0.560623767793725 0.565160610244065
"310" 0 0.561836867910178 0.584430285756419
"311" 0 0.562522334340531 0.579655128258133
"312" 0 0.566683500870768 0.569730927082403
"313" 0 0.567432310081731 0.620803685225391
"314" 0 0.567637337610608 0.568642266458584
"315" 0 0.568054586474797 0.573202877635482
"316" 0 0.57243317607013 0.609116666642402
"317" 0 0.572551404760356 0.586630593913816
"318" 0 0.573173982840081 0.587376535945122
"319" 0 0.573395571703524 0.577462766289013
"320" 0 0.574471529118963 0.593874325573363
"321" 0 0.575918864706427 0.609745834256338
"322" 0 0.578282102750461 0.652990756656501
"323" 0 0.5787535133373 0.583614785587736
"324" 0 0.580132312770139 0.582730050492269
"325" 0 0.580362764075723 0.603049298301673
"326" 0 0.580740456847997 0.590563630160257
"327" 0 0.580851702784363 0.599054503516908
"328" 0 0.581505616640324 0.588147881907277
"329" 0 0.582934474738205 0.586630593913816
"330" 0 0.5847198838594 0.587126770517811
"331" 0 0.585103870650705 0.63140846624506
"332" 0 0.585365368222752 0.589710654253401
"333" 0 0.585809007667655 0.594145551151276
"334" 0 0.585903420162868 0.595900511588416
"335" 0 0.586060029965447 0.711111026118949
"336" 0 0.58622829033404 0.592974840298309
"337" 0 0.586808952539562 0.597011547119712
"338" 0 0.587449734495769 0.608161733583911
"339" 0 0.58795231844116 0.604175243238766
"340" 0 0.588404341287319 0.599054503516908
"341" 0 0.591491563295097 0.597011547119712
"342" 0 0.594508675166713 0.598684519251248
"343" 0 0.597779040109556 0.602345182319767
"344" 0 0.597970568645937 0.602280574813384
"345" 0 0.598540461892356 0.608161733583911
"346" 0 0.601423077916707 0.644019724127812
"347" 0 0.602614071290748 0.62654980606412
"348" 0 0.602841959373565 0.604043619480919
"349" 0 0.603293356591363 0.609191207657216
"350" 0 0.603360931952248 0.603619774964719
"351" 0 0.606155803985607 0.620986188125074
"352" 0 0.606535296758674 0.685169025943865
"353" 0 0.608054221523763 0.618302877265058
"354" 0 0.608692938694642 0.613341730330303
"355" 0 0.609018261942448 0.611792364826397
"356" 0 0.610555146415181 0.613479548262185
"357" 0 0.611235137881522 0.626239909754669
"358" 0 0.611343066757466 0.629913927111826
"359" 0 0.611384556846983 0.617118476479785
"360" 0 0.612181019465307 0.618624509510987
"361" 0 0.612502068591176 0.617120998932795
"362" 0 0.614652098869255 0.618517493667283
"363" 0 0.614767501192785 0.619079103250197
"364" 0 0.616050768648373 0.622465335124967
"365" 0 0.61716804948002 0.619643977001451
"366" 0 0.619824707308533 0.6239119330556
"367" 0 0.623884566026662 0.632655314096757
"368" 0 0.624771716336197 0.626786226307522
"369" 0 0.625713830473066 0.627300941776897
"370" 0 0.625930352819601 0.634621194495046
"371" 0 0.62895730578431 0.659552815078572
"372" 0 0.63032806439303 0.637318161793554
"373" 0 0.633042843209887 0.63482051466616
"374" 0 0.633541701714109 0.66224046498175
"375" 0 0.634559151054475 0.636020273813975
"376" 0 0.634833209750717 0.649037440786834
"377" 0 0.63540651000469 0.637232574302098
"378" 0 0.635535166268445 0.815848106902153
"379" 0 0.635887937651942 0.656456827609786
"380" 0 0.636503757764176 0.640603499846481
"381" 0 0.637042229824168 0.646750900780999
