"from" "to" "weight"
"1" "Cell1" "Cell6" 0.000771671830819681
"2" "Cell1" "Cell114" 0.00127214662793054
"3" "Cell1" "Cell82" 0.00128826615186096
"4" "Cell1" "Cell90" 0.00168515649534618
"5" "Cell1" "Cell16" 0.00170572881065058
"6" "Cell1" "Cell19" 0.00172930474787151
"7" "Cell1" "Cell221" 0.00173717067178873
"8" "Cell1" "Cell123" 0.00226822884171562
"9" "Cell1" "Cell95" 0.00232593101036863
"10" "Cell1" "Cell58" 0.00234116114895172
"11" "Cell1" "Cell93" 0.00238627863735667
"12" "Cell1" "Cell9" 0.00245999966344795
"13" "Cell1" "Cell168" 0.00284169598421141
"14" "Cell1" "Cell15" 0.00284261503221612
"15" "Cell1" "Cell161" 0.00289256243191771
"16" "Cell2" "Cell191" 0.00263371935647241
"17" "Cell2" "Cell43" 0.00293556187959708
"18" "Cell2" "Cell193" 0.00298180440605826
"19" "Cell2" "Cell86" 0.00336292518083441
"20" "Cell2" "Cell158" 0.00385432401842698
"21" "Cell2" "Cell153" 0.00402790572577093
"22" "Cell2" "Cell162" 0.00444987837479172
"23" "Cell2" "Cell232" 0.00486154775564734
"24" "Cell2" "Cell77" 0.00494130994066403
"25" "Cell2" "Cell145" 0.00517667554534224
"26" "Cell2" "Cell211" 0.00519506481436532
"27" "Cell2" "Cell164" 0.00523231794295397
"28" "Cell2" "Cell156" 0.00532647004571941
"29" "Cell2" "Cell42" 0.00548644399158685
"30" "Cell2" "Cell182" 0.0056738567088852
"31" "Cell3" "Cell44" 0.00121656911680448
"32" "Cell3" "Cell34" 0.00125423750532326
"33" "Cell3" "Cell101" 0.00172787114430242
"34" "Cell3" "Cell227" 0.00255225860752245
"35" "Cell3" "Cell189" 0.00271108582846055
"36" "Cell3" "Cell181" 0.00282234606696208
"37" "Cell3" "Cell207" 0.00307446401586293
"38" "Cell3" "Cell167" 0.00338936316981243
"39" "Cell3" "Cell163" 0.0039980865402061
"40" "Cell3" "Cell118" 0.00404787228035757
"41" "Cell3" "Cell39" 0.00439216281616923
"42" "Cell3" "Cell215" 0.00457130516213318
"43" "Cell3" "Cell70" 0.00492249690907501
"44" "Cell3" "Cell155" 0.00515073546967147
"45" "Cell3" "Cell14" 0.00534825083538907
"46" "Cell4" "Cell222" 0.000642966605100945
"47" "Cell4" "Cell87" 0.000801898784638092
"48" "Cell4" "Cell66" 0.00107089100298899
"49" "Cell4" "Cell159" 0.00140875916355283
"50" "Cell4" "Cell23" 0.00154566852685503
"51" "Cell4" "Cell185" 0.00217938997226946
"52" "Cell4" "Cell99" 0.00246151458104057
"53" "Cell4" "Cell49" 0.00255651879069216
"54" "Cell4" "Cell148" 0.00266879659664512
"55" "Cell4" "Cell179" 0.00267303123999236
"56" "Cell4" "Cell244" 0.00278420184340308
"57" "Cell4" "Cell217" 0.00284894618006714
"58" "Cell4" "Cell74" 0.00291634822429618
"59" "Cell4" "Cell250" 0.00299852850373502
"60" "Cell4" "Cell219" 0.00303420451817567
"61" "Cell5" "Cell199" 0.00259308238452319
"62" "Cell5" "Cell96" 0.00311398054437893
"63" "Cell5" "Cell100" 0.00318414298327842
"64" "Cell5" "Cell73" 0.00350952485154228
"65" "Cell5" "Cell247" 0.00428378246935496
"66" "Cell5" "Cell141" 0.00433028717509543
"67" "Cell5" "Cell237" 0.00616077093116902
"68" "Cell5" "Cell248" 0.00672915913893021
"69" "Cell5" "Cell128" 0.0068193038523728
"70" "Cell5" "Cell119" 0.0068450273198238
"71" "Cell5" "Cell176" 0.00759879445989318
"72" "Cell5" "Cell134" 0.00768589235308687
"73" "Cell5" "Cell190" 0.00777025670285538
"74" "Cell5" "Cell97" 0.007945376312794
"75" "Cell5" "Cell242" 0.00802756017952646
"76" "Cell6" "Cell82" 0.00146734422467338
"77" "Cell6" "Cell90" 0.00148620665591799
"78" "Cell6" "Cell221" 0.00163366594242961
"79" "Cell6" "Cell16" 0.0016526023372533
"80" "Cell6" "Cell114" 0.00203217861490244
"81" "Cell6" "Cell93" 0.00206668793843859
"82" "Cell6" "Cell15" 0.00219593736985855
"83" "Cell6" "Cell168" 0.00235595310172228
"84" "Cell6" "Cell123" 0.00237485091310223
"85" "Cell6" "Cell19" 0.00240834515038726
"86" "Cell6" "Cell9" 0.00245869625061604
"87" "Cell6" "Cell8" 0.0026701889480201
"88" "Cell6" "Cell58" 0.00309234250830593
"89" "Cell6" "Cell95" 0.00309759171915005
"90" "Cell7" "Cell48" 0.0915896990937453
"91" "Cell7" "Cell196" 0.108649440736071
"92" "Cell7" "Cell78" 0.113427907216963
"93" "Cell7" "Cell140" 0.117015668457014
"94" "Cell7" "Cell64" 0.117049819939401
"95" "Cell7" "Cell69" 0.122678993558706
"96" "Cell7" "Cell130" 0.123724601635232
