"from" "to" "weight"
"1" "GSM1923445" "GSM1923458" 2.5634291958654
"2" "GSM1923445" "GSM1923461" 2.60487435046049
"3" "GSM1923445" "GSM1923468" 4.54054962907886
"4" "GSM1923445" "GSM1923452" 4.94817037546038
"5" "GSM1923445" "GSM1923597" 5.96605429296142
"6" "GSM1923445" "GSM1923596" 7.92294784572083
"7" "GSM1923445" "GSM1923473" 10.8977883794472
"8" "GSM1923445" "GSM1923460" 11.2977772053202
"9" "GSM1923445" "GSM1923580" 11.7188495198103
"10" "GSM1923445" "GSM1923592" 11.8020052245027
"11" "GSM1923446" "GSM1923473" 4.93327210288461
"12" "GSM1923446" "GSM1923486" 4.99835810974511
"13" "GSM1923446" "GSM1923480" 5.04299578943178
"14" "GSM1923446" "GSM1923479" 5.93869077131708
"15" "GSM1923446" "GSM1923485" 6.55412584166732
"16" "GSM1923446" "GSM1923596" 7.77285095057379
"17" "GSM1923446" "GSM1923469" 8.12332456179361
"18" "GSM1923446" "GSM1923470" 8.66074172265796
"19" "GSM1923446" "GSM1923474" 9.69621909226579
"20" "GSM1923446" "GSM1923459" 10.364558925026
"21" "GSM1923447" "GSM1923472" 1.25083923538269
"22" "GSM1923447" "GSM1923453" 4.5387865372997
"23" "GSM1923447" "GSM1923477" 7.17829343212939
"24" "GSM1923447" "GSM1923464" 7.3813583791828
"25" "GSM1923447" "GSM1923456" 8.4173511704056
"26" "GSM1923447" "GSM1923476" 9.26281400378688
"27" "GSM1923447" "GSM1923450" 9.81357168474996
"28" "GSM1923447" "GSM1923448" 10.0356053323869
"29" "GSM1923447" "GSM1923487" 11.0435517325264
"30" "GSM1923447" "GSM1923482" 11.372496521791
"31" "GSM1923448" "GSM1923487" 1.79637709258172
"32" "GSM1923448" "GSM1923481" 3.02031414560462
"33" "GSM1923448" "GSM1923476" 3.03213518501732
"34" "GSM1923448" "GSM1923482" 3.9366215403773
"35" "GSM1923448" "GSM1923459" 4.54895180756999
"36" "GSM1923448" "GSM1923488" 5.26056241219857
"37" "GSM1923448" "GSM1923474" 5.51971647059022
"38" "GSM1923448" "GSM1923470" 6.15229500574497
"39" "GSM1923448" "GSM1923450" 6.15889963894269
"40" "GSM1923448" "GSM1923484" 7.12124052831455
"41" "GSM1923449" "GSM1923489" 2.30720795344574
"42" "GSM1923449" "GSM1923460" 5.44708950380413
"43" "GSM1923449" "GSM1923452" 11.5692083353679
"44" "GSM1923449" "GSM1923468" 12.6101558688415
"45" "GSM1923449" "GSM1923478" 13.2276015405158
"46" "GSM1923449" "GSM1923458" 13.4923837735451
"47" "GSM1923449" "GSM1923479" 14.2865561599003
"48" "GSM1923449" "GSM1923473" 14.5313137000732
"49" "GSM1923449" "GSM1923631" 14.7396834051098
"50" "GSM1923449" "GSM1923469" 15.180014018041
"51" "GSM1923450" "GSM1923488" 2.64537379032951
"52" "GSM1923450" "GSM1923476" 3.13669119137503
"53" "GSM1923450" "GSM1923464" 3.93356547816621
"54" "GSM1923450" "GSM1923456" 4.87265139078847
"55" "GSM1923450" "GSM1923487" 5.19039128674456
"56" "GSM1923450" "GSM1923484" 6.12549087318562
"57" "GSM1923450" "GSM1923477" 6.8736277855723
"58" "GSM1923450" "GSM1923459" 7.03387839340495
