"comp_1" "comp_2" "comp_3" "comp_4" "comp_5"
"C1" 2.38883428167711 0.450690669309128 1.1933492907741 1.51129974666652 0.930073220293311
"C2" -4.59749383031716 -2.28583833908501 -0.923037079463705 2.16803139588734 0.445985320769201
"C3" 7.50234639337344 0.392927858828624 -0.957677047994451 -0.304358857822321 0.168396260448319
"C4" 1.69814711533767 0.694470831167073 -0.299379145330395 -0.00855217602230562 0.0539226244103929
"C5" -3.93001354070445 -2.44605557002965 1.1233177408678 0.367222760611279 -0.902767277170756
"C6" -2.29816310634859 1.7605092653924 -1.95582554751429 0.531233737481714 0.451351055511426
"C7" -2.51502657722643 -1.89563769273007 -0.85743469963649 0.0578619650112667 -1.2159660450845
"C8" 0.548965394324304 -2.06737115336054 1.18567316812393 0.180551244720734 -1.46467383563729
"C9" -0.486227958633559 -1.35728607065311 3.24989205320462 1.66014824978795 -1.91733472111268
"C10" -2.07748454574769 -1.40990506427958 -1.58291469238139 -0.474063140546512 1.62325199009548
"C11" 6.25507273483378 0.704886714532678 -1.10195257745935 0.435662925433686 0.688593615775264
"C12" 2.43415734011449 -0.10293574909539 -0.929181223414356 -0.242239128727263 0.437387851777989
"C13" 3.77186185008159 0.37580787659078 -0.534912423414385 0.318304149593951 0.17158358746414
"C14" -3.22596740418295 0.645368717354805 -1.4597993635082 -0.557605437579824 -0.201978747918226
"C15" -2.8428650432115 -0.923976965382218 -2.1992976681968 -0.949609756923035 -1.36766771781316
"C16" -1.81892728950346 -2.20819786350102 -1.03431164522091 -0.742716533454188 -0.833488102335798
"C17" -2.59331508520527 7.1067007225589 0.146657991233886 0.0272659760755086 -0.214532010233791
"C18" 5.82108571190012 -0.273322139264322 0.161028633525055 0.0633765227563224 -0.209209765909397
"C19" -3.24573509502665 -1.25827946200578 -1.82849024239555 2.39648045756276 -0.581760441087589
"C20" -1.0426599488731 5.40284116363832 -0.902898508120164 -0.220318300739658 -1.06484673107569
"C21" -3.70195570080486 -3.08935944724898 0.0413527043352727 0.655108718382473 -0.529276835647697
"C22" 5.52341643053613 0.536289918590174 -1.08158764203792 -0.25502937487579 0.569946167285993
"C24" -4.69298664044317 -1.61949223524322 -1.5404361674896 -0.428312299919694 -0.268699764078522
"C25" -5.72905718152732 0.646657033992113 0.280589635212996 -0.889529829181711 -0.705982207666162
"C26" 2.30216010696716 -1.04773623955393 -1.09219923401323 0.798635370697652 2.32096932233084
"C27" 4.5476846792346 0.39197110033769 1.35483174080232 -0.706310032913735 0.457034183108624
"C29" 3.29261597068871 0.162092986878929 -0.965503483820098 0.476367006565931 1.42478358420005
"C30" 1.77421529437984 0.0172422006402248 -0.453103375363924 0.258153408645819 0.793904159599954
"C31" -3.12814781732786 5.62814309087001 -0.493196702530927 0.689233659062927 -0.656874250989511
"C32" 7.47662039540486 0.0379742434222238 1.60574666973564 -1.20370690624178 0.955897509146165
"C33" 7.89304115780988 1.1930507617864 1.35659219286487 0.246209032062044 1.84192565026319
"C34" -10.0702871336381 -7.30691532515411 5.8711717277856 1.83458460544816 0.450777279626521
"C35" -2.53186114447857 4.5687443759523 0.517163692945814 -1.29402758793954 2.09944593232842
"C36" -2.58545500651164 3.83352272861645 -0.616401349693335 0.975295234537604 1.2096012827823
"C37" -1.80340471247492 2.68494496278012 -1.39207510997758 0.266375581666704 -0.350098310216115
"C38" -0.730114713266539 -1.01359420561162 -2.70849542194515 -0.523229991052112 -0.491160065072582
"C39" 0.423430222658262 -0.985628150204273 0.388308799733611 0.121644743725328 -0.536662853413662
"C41" -2.07903692675619 2.19630352403386 -0.630644718482555 0.344349852018329 0.191880200705329
"C42" 6.07144645537028 0.276712946149672 -1.39347322585673 -0.282798302361825 -1.14081521065725
"C43" -1.72162033855056 5.93204914474406 -0.278057545380148 -0.750897949299933 -0.0756552150668144
"C44" 5.53405668743222 -0.401994508230755 -0.52902610577608 0.191055675467196 2.3246856881205
"C45" -2.95344473273808 -1.96108987725777 -1.65241744310815 -0.654963732104575 -0.391354564891757
"C46" -1.99003158366797 3.76512749970989 -1.14314595728545 -0.750378605616773 0.870409561674671
"C47" -2.07069573486259 -1.3217605065315 -4.35516949484569 -1.29242308134806 0.257301595677046
"C48" -2.57717604432488 -3.18944675995846 0.958085277483372 1.37389246911923 0.597035783333581
"C49" 1.22736237679 -0.252939662480282 -0.040166652518265 0.591328743947612 0.0610447941378547
"C50" -3.1775173420136 -1.39329252997817 -1.14829176985925 -0.439046458300167 -0.361520847899666
"C51" -8.76139455534824 17.9092356820147 11.2293610764584 -3.95856122892586 3.40857729641943
"C52" -1.05776922293183 -0.62497928026956 -0.0931853575887917 0.272799053343535 -0.726846514652078
"C53" 9.11958927770618 -0.497070362964693 0.500831528280543 0.301732858043625 0.58026133886234
"C54" 7.52902798918642 -0.330363821638619 -1.10447347723777 -0.576880672316261 0.651392882381558
"C55" -2.19744888182131 2.23651686644573 -1.52136601208673 0.445589575570849 -0.671179074783965
"C56" -3.01376238606857 -2.81047134520361 -0.150223268726903 -0.809022348714578 -1.41227270349502
"C57" 0.630486153082895 -1.01316309523552 -0.884226360489443 -0.109918778553761 -0.195079502023203
"C58" -0.0523857024420317 0.00646078074252446 -1.02682982085082 -1.21468267304338 -0.363922760918572
"C59" -4.14066420500308 -2.55752625273524 -4.58849353576403 -0.847648027651829 1.10590975309958
"C60" -1.93405473155065 7.50765027037799 0.486787840396296 -0.0305568602713213 1.42786625896385
"C61" -1.42791327593267 1.22857000723958 -2.5166338947842 -0.478033359326068 0.276574893069952
"C62" -4.25651284110495 -2.88873289949985 -0.236363525967007 -1.73470525257878 0.152401547778237
