"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 0 0.692987727149008
"3" 0 0.0403489473768986 0.0425467168046739
"4" 0 0.0832082562552861 0.0964004806014171
"5" 0 0.1607591893338 0.165473251216986
"6" 0 0.229016117799613 0.234120959115033
"7" 0 0.232041377139008 0.241987489062032
"8" 0 0.263934661714562 0.28271358576222
"9" 0 0.269802138916464 0.273686288576002
"10" 0 0.378587641953426 0.415368880450596
"11" 0 0.39613909239393 0.500320996566079
"12" 0 0.413271415342265 0.46232701129208
"13" 0 0.424566723367091 0.454036259302428
"14" 0 0.440777988028205 0.489266933162649
"15" 0 0.448915163853785 0.478136567146375
"16" 0 0.462377244706659 0.482025183895041
"17" 0 0.475328254924288 0.482177068070035
"18" 0 0.54834574799099 0.566443579362749
"19" 0 0.552747747741895 0.56787251740576
"20" 0 0.609011193803678 0.615657949776213
"21" 0 0.627176869287943 0.640203586556993
