"comp_1" "comp_2" "comp_3" "comp_4" "comp_5"
"1772067055_B03" 9.4482903361694 -0.709858313270593 -0.59344501854909 6.19295779652825 1.78677026474911
"1772067055_B06" 20.7237006398139 -4.46941311452236 4.31683990677742 -2.61935162957285 -0.999659344548717
"1772067055_C05" -22.5335828277494 -10.2924580410727 2.82430493045481 9.69681089114804 -2.43137630924771
"1772067055_D04" -2.58392260859842 7.06288478361004 -0.48560814164612 -2.23093218628438 0.199917148196953
"1772067055_E06" -20.5523949269574 -13.6984471651808 -6.18620546428125 8.30462811889468 1.02928953945139
"1772067055_F05" -25.2249206160224 -8.22393179917749 3.70105218350299 11.0885940811549 -4.48573221788183
"1772067055_F10" 3.18899358425021 -7.64385473175003 -8.17582376303543 -8.55251774263258 -4.26587990800204
"1772067056_A04" -8.1298710263718 6.46159630109557 -2.62607968942191 -4.52113593904519 5.60559671860587
"1772067056_A11" 13.9897804098548 -1.75332851697915 -6.57266784885793 -4.73462374031134 1.22587989617356
"1772067056_C06" 26.2550438086186 3.40304473230188 -1.45181676495266 4.00496176406722 6.34767438906206
"1772067056_C10" -5.60695716096363 -10.2538756086658 3.15716963420782 -0.622438973263648 6.56794175624589
"1772067056_D04" 29.3659125314011 -1.71548093231069 1.21345819270166 4.62473863378171 -1.15207473081001
"1772067056_E06" -15.8727839220601 27.1611096762511 1.23377952519025 -4.11295118306566 4.34608903473125
"1772067056_F11" -22.9652906102364 11.0851869956098 -3.76876231686268 2.53136242957661 -5.04312896362888
"1772067056_G06" -1.37722097971579 -5.52269875812915 -0.939751402544968 1.38744313230837 3.84695052787084
"1772067056_G10" 10.026744472851 -0.69225032018908 -2.33244372432956 1.24469407648459 3.31975011675667
"1772067056_G11" 11.2299274931652 4.36150589941443 -8.59426525851258 -3.00872734405008 -5.17136223827239
"1772067056_H05" -11.9519660339725 16.1299026522295 6.45564618874519 8.90263660803613 5.15230957344735
"1772067056_H11" 27.3693700543446 6.10770243531009 -0.706668562617233 1.20964204134687 3.99461742288056
"1772067071_A09" 5.42324155310623 -11.3640279043929 12.5393442668569 -1.20418230566047 -5.4023957334416
"1772067071_D04" 34.2198163095236 1.10591482931526 -2.86415016652424 6.83114325378545 2.82208940005579
"1772067071_D05" 32.140038028361 2.11464053226511 -6.4604976083843 5.70802569409624 -7.09388754114137
"1772067071_F09" 15.6255234502703 -2.89173801265069 7.4220195817395 1.76259101123282 -5.94545633020583
"1772067071_F10" 17.5876968013134 -7.61988411054833 4.7475870857997 -0.817642393504713 -5.99987737612978
"1772067072_A01" 21.2649384468899 -5.50415205769958 -0.592031881248056 -2.12738596369179 -6.21836933369101
"1772067072_A11" -17.0085889594003 18.6627483520163 6.62273752036867 1.76828741641964 -8.28806926271438
"1772067072_B12" 20.9556116176586 -4.89678406630124 -2.05452822131427 -1.90096109189616 -7.49622032900235
"1772067072_D11" -8.4112211875745 -2.0143240138202 -11.7094293612935 2.41545298043297 -8.81134006331606
"1772067072_F04" 4.69237432578857 5.62995940464239 -12.1724492804893 -10.7052584689033 -3.91146902291256
"1772067072_F05" -15.6319465346122 -2.21813893949857 8.44865762358629 -2.37824076050048 7.70268359292848
"1772067072_G06" 29.7358194223462 -5.01772802849513 0.771040932556771 -0.203590290894278 -3.2603770494298
"1772067075_C06" -11.1712185296429 -19.882895227272 11.863648614033 -2.3675316623507 -4.33645932570514
"1772067075_C12" -1.27246813695478 -12.1502507220444 9.62739945628754 -6.20210877942455 2.16512398367256
"1772067075_D08" 26.4879066602884 -3.74871366810937 2.13108297823741 -0.235942049508421 -4.06739066248725
"1772067075_E04" -1.26024165557627 -10.4602667821598 -12.136768432121 -3.08708022447439 -3.17337121208248
"1772067075_F01" 10.4155776893374 -5.6433774360261 2.95166817896741 -9.46508156819766 0.33131841778383
"1772067075_H06" 14.1869554090944 -11.990314776315 8.72958170491301 -6.32168919809415 3.60322682425582
"1772067078_A03" -21.7384847087874 -10.1824747114882 8.69002652674375 3.60041506887016 5.19462080312865
"1772067078_B05" -18.0641087034021 -7.28707926767279 -5.66099310645781 6.80507279666946 11.8541030665405
"1772067080_A02" -14.2757129856039 11.4183502617436 7.48041506610649 9.07484469288463 -6.368379534597
"1772067080_A04" 9.26104264157967 4.7093187390033 5.166593515304 -6.6208569548286 -6.24747831508314
"1772067080_A05" -16.233550955721 -1.2125412517516 5.74145741441934 2.68451887189037 -2.33767947188422
