"comp_1" "comp_2" "comp_3" "comp_4" "comp_5"
"Ute_P1_Neg_0" -0.182506290348202 0.0150306781889467 0.0252533789240047 -0.126683334012917 -0.000969709646792873
"Ute_P1_Neg_5" -0.173080791403947 0.00455448688587691 0.00639618384976631 -0.0494084892061343 -0.0427122135745102
"Ute_P1_tdTom_2" 0.0976826035877007 -0.06301273346136 0.00623175041872494 0.0183751391871401 -0.0036224271423484
"Ute_P1_Neg_2" -0.146691927190269 -0.00104774594402093 0.0823706136050354 0.0446457746545934 0.125001938731852
"Ute_P1_Neg_6" -0.204464134571714 -0.0246398275921333 -0.0556013804308432 0.0144656066537644 -0.030689329308473
"Ute_P1_tdTom_11" 0.12020709281699 0.0313501426704045 -0.0199464086963597 0.00380730121250371 0.00436415129572437
"Ute_P1_tdTom_4" 0.10084322982012 -0.112391017073512 0.0337853324937079 -0.0196321729758955 0.00538216832032203
"Ute_P1_Neg_7" -0.159540014862411 0.014987187478475 0.0489818458800618 0.0585686836859596 -0.0351465268242283
"Ute_P1_GFP_5" 0.0162002359011375 0.0845892291295804 0.0510729841569995 -0.00631983885376096 -0.0181634194038098
"Ute_P1_tdTom_5" 0.102186368997602 0.0725663905617606 0.00178274905134787 -0.031723770016049 0.0120319086902853
"Ute_P1_tdTom_8" 0.116346582917975 0.00881949263213495 -0.013398676449571 0.00877725086897007 -0.0145888643971917
"Ute_P1_tdTom_12" 0.0807686988100773 -0.123044963265917 0.0417094823702304 -0.048679224884018 -0.0177358886699117
"Ute_P1_Neg_36" -0.165631694243219 0.011200977136688 0.00258415231278189 0.0225765505508887 -0.0357968826986492
"Ute_P1_tdTom_9" 0.0762185107793134 -0.0339659730890065 -0.0197396417507057 0.0195013438544649 0.0111439057634089
"Ute_P1_tdTom_0" -0.0313325323307328 0.0294848558600931 -0.0393410613848397 0.0265889666461642 -0.0248201896626056
"Ute_P1_Neg_1" -0.183650225232446 0.0191149368237621 0.0247863142425353 -0.106868222257769 -0.0317519333277568
"Ute_P1_tdTom_10" 0.105261681802387 -0.019701276572547 -0.0102841515140265 0.0364687045375563 -0.0176857836638259
"Ute_P1_Neg_9" -0.158308159560153 0.0222982013066259 0.0341456496776663 -0.110887978341155 0.103323584239469
"Ute_P1_tdTom_1" 0.0995823138523654 0.0730051854773763 0.0125136313262881 -0.00395384661025927 0.00985553127074703
"Ute_P1_Neg_10" -0.198486230204405 -0.0187134458532541 -0.0947048713063463 0.00556582432243147 0.0493788798682366
"Ute_P1_tdTom_14" 0.0905005739175605 0.0322624033463508 -0.0181735426198585 0.00368471021271378 0.00546625689083323
"Ute_P1_Neg_11" -0.168435882165385 0.0347792654091535 0.0264298175174528 -0.0977354500970306 -0.0245496354636516
"Ute_P1_Neg_14" -0.161488894897903 -0.00350521701830061 0.02641975656738 0.010177805013357 -0.00328771148747985
"Ute_P1_Neg_12" -0.167673602454547 0.00138357281758776 0.037035040438527 0.0242930436708497 -0.01780032671005
"Ute_P1_tdTom_16" 0.0696239309239381 0.0447161747050698 0.00464446056536134 -0.012119604765033 0.0183527754971743
"Ute_P1_tdTom_13" 0.122855801317106 -0.0193452540291147 -0.00515439474929814 0.00585187126545069 0.00885137249649573
"Ute_P1_Neg_18" -0.171156762648747 0.00928181480019943 -0.0353391399404778 -0.00306239745445413 0.000812586678264136
