"comp_1" "comp_2" "comp_3" "comp_4" "comp_5"
"C1" -0.144599352394392 0.0677926275736195 -0.0270607165072459 -0.0280191732270139 0.112925494045859
"C2" 0.0967174283210526 0.0163282987524389 0.00359488799908396 -0.0473030857681086 0.0800154156449298
"C3" -0.127397194088141 0.0594311089514412 0.00350713349108393 -0.00956461908861889 0.0211937176794125
"C4" -0.058001987191147 -0.0652022366116078 0.0380050404736958 -0.0204231077867394 -0.0495965510366552
"C5" 0.129167347336474 -0.0519993617388275 0.0392746355636897 0.0234855211261916 0.0328362567139814
"C6" -0.0843024880772031 -0.0827868219746875 0.0165711677880736 -0.0283737366839406 0.00133833758935059
"C7" 0.138751669193521 -0.0344773292409799 0.0109822262780043 -0.0144400281905597 0.0511509592135833
"C8" 0.117668820693586 -0.0178296656421182 -0.0786553923723153 -0.0254379913775549 -0.0600640856663871
"C9" 0.204064823860341 0.107552818312025 -0.0320669879807643 -0.0241265713586653 0.00646601346143779
"C10" -0.162193114786224 0.0940369801549145 -0.0122134193406597 -0.03805203667006 -0.0228788969526072
"C11" -0.0672337845654527 -0.105429616125636 0.0507313746212457 0.0168864184613908 0.0907993159332638
"C12" -0.140254010273454 0.047714956721451 0.0121992100692149 0.0273943868994511 0.0162297937574262
"C13" 0.117680913560776 0.00538901500186834 -0.0271370085155963 -0.0630439279913073 -0.00680912345427589
"C14" -0.173525281386077 0.10111062439689 -0.0366482085367686 0.0313432785876385 -0.00421636006067711
"C15" -0.131453109287683 0.0197373925506208 0.0771500975259227 0.00263014611144461 0.064706816403194
"C16" 0.0990096642704729 -0.0487438859674408 -0.0210184430704204 -0.0418298337691015 -0.0422350748741708
"C17" -0.0250412626563537 -0.0535343933521795 0.00309068026934576 -0.0135485135129713 0.047452625012124
"C18" 0.186113246952903 0.056441785877026 0.0108338364195549 0.0209454230070658 -0.0240783815805526
"C19" -0.181027632794279 -0.00482338885238673 0.0335637519906895 -0.0519918538143761 -0.0396307874084224
"C20" 0.0416666346153005 -0.0709166175502395 -0.0346376432255741 0.0514175846386801 0.0210950346314973
"C21" -0.153604455410993 0.0334657565056125 0.0496539362114113 -0.00796430983551707 -0.00606047507204123
"C22" -0.0567515285582233 -0.0320796162217394 -0.0159967342236545 -0.0540556710425977 -0.0567066827303127
"C23" -0.0537711289832883 -0.0795696368764803 0.0643214082766281 0.0179098282702297 -0.0468604803709953
"C24" 0.0636578126125812 -0.0654067857220444 0.0240183902348709 -0.0360424409430766 0.018801472275702
"C25" -0.0756240249288233 -0.0292835402186958 -0.0151781938020569 -0.0603115472009861 0.0327905965686127
"C26" -0.0890050918861405 -0.0394073663285901 -0.0511912564980954 0.0437322520659499 0.0162843194664832
"C27" 0.160309385749647 0.0630978902488794 -0.0521952158047012 -0.0115316107572195 -0.0080367851576807
"C28" -0.176873404509584 0.135761559589076 0.0233172944221634 0.00794613287391875 0.00784857782985577
"C29" 0.174449452877054 0.082375312597594 -0.0279788345728796 0.0239830834338598 0.000166655343782498
"C30" 0.183324490742965 0.0287596883458262 0.0285843283572399 -0.00708401437742162 -0.00854940210682136
"C31" 0.110045359662948 0.0301169716959523 -0.0257873395639391 0.0375316378974858 -0.028570652863294
"C32" -0.113141824766774 0.0432457658103333 0.0228793968922527 0.0383186141892412 -0.0420440335551726
"C33" 0.187193359240962 0.0604844799068868 -0.00249707629217481 0.0194080830962258 -0.00631742289884895
"C34" 0.0540940298713024 -0.0615399292698157 -0.0229136409126521 -0.0664404377892703 0.00428403402201794
"C35" 0.0769198489806333 -0.0127385785093662 0.0269427614173806 -0.0103206172698417 0.0548280039932876
"C36" 0.0214507368180239 -0.0613108736570857 -0.0375981330539426 -0.0201872188864312 0.0160147056190828
"C37" -0.0608367727163442 -0.033408727128654 -0.0663914892800431 0.0800140328426273 -0.0452684502296379
"C38" -0.133908631239 0.00459326614733664 -0.0369105770499929 -0.0144978668580526 -0.0135219103651083
"C39" 0.131275825157667 -0.0045410100832346 -0.0227976912734344 0.0633229363017353 -0.0191181145723314
"C40" -0.115976491765632 -0.0363062213813024 0.0215458176441998 -0.0665169184957475 0.0200892318926786
"C41" -0.051666659862679 -0.105184232277094 0.0231141613471945 -0.0875288735118256 0.0661552241142046
"C42" -0.142132929772512 0.0856719691722528 0.00634365373132136 0.052725851054568 0.00211101341117304
"C43" -0.0478072663710258 -0.04765233885037 -0.0211510849578961 0.0368189598596482 0.0445815872088781
"C44" 0.104940832755204 -0.0548425594928725 0.088943827818891 -0.0136095274019615 0.0526991833102371
"C45" -0.0757253367205967 -0.0153388223394844 0.0710580652469273 0.00959169426251163 -0.0153023255023317
"C46" -0.0345243368615322 -0.0489255953026575 -0.0672035442608241 0.0307196375767572 0.0680077877507653
"C47" 0.105069888766827 0.0200859322506557 -0.00409256385615103 0.0730989267038193 -0.0481638038993586
"C48" 0.108515683904757 -0.0093251272387981 0.000906772026663655 -0.0357299698148946 0.0275573401010515
"C49" 0.034041244420243 -0.0460586384689808 -0.0393908392139352 -0.0510558149731325 -0.0340888375258498
"C50" 0.0589349739611572 -0.0134771702832854 0.0786715553581586 -0.0546191514874247 -0.0128121377268213
"C51" 0.0519457177590046 -0.053998812295845 -0.0198929487254997 -0.0362248397089044 0.0635911176062045
"C52" 0.00348900760662969 -0.0128730837713093 -0.000529341655480587 0.0348299026112441 0.00564214322520054
"C53" -0.12333838918829 0.0136970681138298 -0.0352342917659075 0.00747964711342083 0.0295866509937912
"C54" 0.0234595512651331 -0.0919642085919933 -0.0747582694287993 -0.0609873256614296 -0.0065172174262169
"C55" 0.123886566215339 -0.0234160443505303 -0.0468965092376775 0.0316542467723724 0.00149879512386542
"C56" -0.128137727509114 0.0282767951586144 0.0763813085952333 0.0285408773755831 0.0301661436276364
"C57" -0.0686137480994488 -0.018548201635414 -0.0321064957621494 -0.0226463998969284 0.0457681015102487
"C58" 0.115401791803025 -0.00979796557406172 -0.0697268494721399 -0.00561721943536215 0.00991682447571028
"C59" 0.160752496813612 0.0683303599376917 -0.035776306959341 0.0228726135903587 0.00778698886910037
"C60" -0.139252238784363 0.0750538840079518 -0.00336933198609195 0.0253750104844898 -0.011881794435233
"C61" 0.110724037981594 0.0185380551821063 -0.0157533525346859 0.0115335735375611 -0.0274039613776953
"C62" 0.149700135886482 0.0243576438130602 -0.0571121329303402 0.0154071777959615 -0.0156329468397898
"C63" -0.0649497079276962 -0.0767299902096738 -0.0211467738358057 -0.0309431157319027 0.0144341258772242
"C64" 0.137424867313543 -0.0587022216771171 0.0191459250664461 -0.0559209030111266 0.0110933934532991
"C65" 0.175190124284683 0.0771818742781948 -0.042756297560404 0.0455676971285634 0.00628979342384055
"C66" 0.142275793546769 -0.00619492504329491 -0.0352714536443278 0.00719652732792012 0.0262628642987711
"C67" 0.050080606900876 -0.0788126384568034 -0.0288702864669262 -0.0493597011764937 -0.0026674372236742
"C68" 0.109875470441072 -0.0552358648737293 0.0873579465226539 -0.0165341635477389 0.0532567163922943
"C69" 0.160364912273772 0.107620715957054 -0.0285371084372319 0.0186252770754735 0.00205708482892933
"C70" -0.169520524018366 0.00700244655016089 0.0324648041522066 0.0115337683304051 0.0512607300627624
"C71" 0.151191579651439 0.0458512312666012 -0.0340305663166291 0.051910675518574 -0.0487165432869984
"C72" 0.153382664687139 0.087042802343586 -0.0549749853314252 0.0179435700061348 0.0261057010888969
"C73" -0.171865317546204 0.0776110845686089 -0.0424696042558677 0.0205234330014768 0.0306874977337573
"C74" 0.153728468576043 -0.00457233149285345 -0.0227745823688136 -0.0338253879739361 0.0299278154707262
"C75" 0.103985500218423 -0.0600408680694915 0.0100443430004032 -0.0540370013928626 0.02604981108168
"C76" 0.0410171104115772 -0.0285648512955799 -0.00831850753990352 -0.0314423998997985 -0.0201121211725101
"C77" -0.0991014318340388 -0.0333847399606963 -0.0354213881989881 0.015156550218045 -0.0162547804112583
"C78" -0.148173875777083 -0.0344244756320313 -0.0434565188008646 0.034633988784191 -0.0354868420867425
"C79" 0.16299216170875 0.0920458097907772 0.00170193922037945 -0.0258439923815778 -0.0156862814023764
"C80" 0.155139839042891 0.00955469256938486 0.0281192739460003 0.0344574783074989 -0.00665080854900696
"C81" 0.0516102335139577 -0.114052013439351 0.0152652654144352 -0.040758286541943 -0.0166608587759076
"C82" -0.168763571151817 0.0690505269720311 0.00980049781195796 0.0132829386648907 -0.0276675055078856
"C83" 0.0670732606442709 -0.100661696672612 0.00194686681217823 -0.0237854471956419 0.0554283215725897
"C84" -0.155007410958254 0.133874344469354 0.00461056854924395 0.0328527439983576 0.0260020996847025
"C85" -0.139814791839411 0.0862212389520616 0.0757375396121329 0.00414345721357319 0.0803348493527277
"C86" -0.122577790932051 -0.0350990035082672 -0.0203386724091829 -0.0709007209178628 0.02767921894342
"C87" 0.0771232106878212 -0.105423958091304 -0.0489821193404176 -0.0151579386570628 0.0267060361007277
"C88" -0.150217077354517 0.00706053984713633 -0.0505883858123872 0.00811122027578813 0.0107385224469384
"C89" -0.139054263528061 -0.00568686082659576 0.00475948526782745 0.0312540661764963 0.0283935048043651
"C90" -0.134117509790836 -0.0115817048636998 0.0461482431353028 -0.0500160478927982 -0.0423112427446418
"C91" -0.0799993856037095 -0.0679854151017945 0.020407614875664 0.0130374236964623 -0.00554660979011823
"C92" -0.159033850393858 0.0890942354834769 0.0129264805495546 0.0135187603544368 -0.00872555534724211
"C93" 0.055906090449636 -0.100099711411986 -0.00284668279445312 0.00160237550002957 -0.0650711785386149
"C94" -0.156256959719734 0.0638385905456942 -0.0222141818205375 0.0301880867187425 -0.011467222147503
"C95" -0.145160113928328 0.136872594963005 0.00619196069740937 -0.025101717687545 0.0189357852840052
"C96" -0.168480047271123 0.0877456766153005 0.0693981926604732 0.0120383357572078 0.0329611989316148
"C97" -0.0747586174957229 -0.0866235885304211 0.0311618951264365 -0.0842971738216818 0.0180937563770249
"C98" 0.120158730660426 -0.0424280194671065 -0.0639894346552573 -0.0471881268550619 -0.0378325143254539
"C99" -0.173476777901115 0.0271277687015068 -0.0182775622142157 0.0145855492890827 0.050191668787034
"C100" 0.000772440044954233 -0.0367478081720899 -0.0400276328168891 0.0248943768935439 -0.0214903887278268
"C101" -0.0963893189926134 -0.0602159324478324 0.0443432205024701 -0.0428257365842246 0.0369801091952111
"C102" -0.172892380334102 0.0446319856999057 -0.00653334754209587 -0.0148837076011301 -0.025088860496933
"C103" 0.0920277126525977 -0.0803093087379644 -0.0246720004316034 0.00492094337863843 0.0678779708163676
"C104" -0.0888266178967691 0.0180638833500151 -0.0244582608890698 -0.0833337170357365 -0.0568569122192619
"C105" -0.0136557538002594 -0.118243272303948 -0.0657625715676266 -0.0157681587366781 -0.0590111677569113
"C106" 0.0325542420195701 -0.0551150144249033 0.0566065201198026 0.00662482451360651 -0.0582784284724165
"C107" -0.145739199406973 0.0775985751161605 0.00492068841994171 -0.0714550337057673 -0.0334266133216419
"C108" 0.150793426890491 0.0568779423899263 -0.0306036358048922 -0.0338840389411978 0.0694973201239203
"C109" 0.0372147617227747 -0.0462274013288169 0.0423797308440087 0.0604367772789366 0.0056073135205825
"C110" -0.137219504681308 -0.0750832201844864 0.0162953340784406 -0.0365368062004284 0.0258982844482521
"C111" 0.017524615041589 -0.0820215391320036 -0.02600183398637 -0.0507553688853435 0.032161997964324
"C112" -0.0915172876738494 -0.0138100527437773 -0.0532337433138506 -0.0505406110546608 0.0182934219312096
"C113" 0.109569642058579 0.0670710518316485 0.00163219203361822 -0.00149339752049381 0.00842411574571845
"C114" -0.0745028510447141 -0.0631281811039797 0.089171412556354 0.0359076212949749 0.0233888964044444
"C115" -0.12383601880262 0.0695858637580868 0.094274534704926 0.0398080305460863 0.00406285684489647
"C116" -0.0801184430995646 -0.0508170137768358 0.0745501226043803 0.0230423198963228 -0.0590496366655314
"C117" 0.147391811767561 0.00311260611650358 0.00614622985996674 -0.032108549326549 0.0485703329731542
"C118" 0.0386446197321362 -0.0790279540529188 -0.0480678856158431 0.0472340193368615 -0.0739209207285806
"C119" -0.174958206833975 0.083637709478221 0.0675642106996041 -0.0429942273139741 -0.0178593550334445
"C120" 0.162358525770539 0.0486274646844728 -0.00125295188088869 0.037937596432265 -0.00754297857525796
"C121" 0.16820512306475 0.0613685554225468 -0.0177584189980101 -0.0255795582259625 -0.0116228443168346
"C122" -0.0344003908835339 -0.0142644116174238 -0.06277924657913 0.0267106504695802 0.0464254165843291
"C123" -0.164172936731769 0.140973070508352 -0.000924697159593388 -0.0134449977849221 -0.0101419963549015
"C124" 0.134507234974705 0.074899200495725 -0.0448716441192364 -0.000320510612787556 0.0113578162073389
"C125" 0.0146440950100327 -0.0512224663315616 -0.0592222974667492 0.0528611067264707 0.0333450480064383
"C126" 0.147866958489695 0.00856374883135554 -0.0120657402377722 0.0195339328071852 -0.0039736272297702
"C127" 0.107114727448442 -0.0122584237361138 -0.000498522080566684 -0.0151869474139992 0.0756099997772559
"C128" 0.15497410884329 0.0502117519353546 0.0112309816909798 -0.0600710386571722 0.0610087215853598
"C129" 0.15100851444728 0.0749255185521534 -0.0108259398747855 -0.00385071309058704 -0.0269139116579493
"C130" 0.0756938005431616 -0.0215850735021968 0.0659554022583527 0.0581666885910755 -0.0128424755167013
"C131" 0.168066633006431 0.0537822454156138 0.016715574909729 -0.0490426275567516 0.0715369533138551
"C132" -0.109623509687441 0.0823995482321771 -0.0189656161101576 0.0167433433277548 0.00415001966290848
"C133" -0.166243810603493 0.125585739847964 -0.00361020452233268 0.00308429768615933 0.0314272029219408
"C134" 0.0680741797748893 -0.0373639561775121 0.00766977158820778 -0.00941076208689754 -0.0468848809252712
"C135" 0.050666424003203 -0.062185488566434 -0.0518722387111296 -0.0367117314900978 -0.0619965281247813
"C136" -0.0301159023110856 -0.0671168956020525 0.0463309912511394 0.0104616693688424 0.0561168876959207
"C137" 0.126463728238883 0.0346094635433357 -0.0338738222021515 -0.00274851706692898 -0.0596295225066806
"C138" -0.163307863159637 0.0308749555632492 -0.0369066928826303 -0.0382833177586588 -0.0349604968651366
"C139" 0.124142543773461 0.0603362327140571 -0.0113110871193447 0.00478509698550793 -0.0114655010281433
"C140" 0.157977977653697 0.0719671795687693 -0.0128763851127227 0.045245207449123 -0.0180591068940649
"C141" 0.147600658273008 0.043753941609179 0.0163020533745376 -0.0128987810180453 -0.00957200033152931
"C142" -0.133952467442232 0.00588703562883754 0.092762214321516 -0.0509720541733534 -0.0726688662443243
"C143" -0.0388850800220718 -0.0413952649960777 -0.0269657938880925 -0.0118014236100391 0.0477258735826851
"C144" 0.157102393483256 0.119492276529666 0.00916533075767463 -0.0435287330812929 0.0435171028051293
"C145" 0.0717875367387821 -0.0141592987806169 -0.0245215290594193 0.0654131803053481 -0.00429587295106234
"C146" -0.151344647840445 0.000338252493950965 -0.00609513503940546 0.0430040454261219 -0.00453031365756085
"C147" -0.0787376987603741 -0.0140528203334178 -0.0476202511317884 -0.0460558628136782 0.0279399836903434
"C148" -0.153456412001733 0.0956838533281635 0.00515214927327706 0.000628414066856805 -0.0168232811680928
"C149" -0.162822621271513 0.11918119987888 0.00184612549597422 0.0270751677894537 0.0252708766694112
"C150" -0.176203898079623 0.113743768189742 -0.0522250475993536 -0.0471017272420925 -0.0205377616561596
"C151" -0.0783051589945021 -0.0453866461426425 0.0398077310040134 0.0139647818070294 0.0266122294809904
"C152" -0.0815239811150415 -0.0630390689257792 0.00529838956001253 0.0156616684961498 0.0517368119567887
"C154" 0.143931787643554 0.0915677165780949 0.0203524752478161 -0.00460263895957253 -0.0340056409514475
"C155" -0.112752103144088 0.084869179185329 0.00849964005729258 -0.00352663725202205 0.00358920919279212
"C156" -0.101956225121409 -0.0947299447986978 0.0327444075409863 -0.0223139930904647 -0.047761453206674
"C157" 0.118586555605723 0.0480509645051066 0.0668151752269866 0.0202723710089553 0.00921783866361179
"C158" -0.0176892201555874 -0.0238418371920576 0.0612604412705088 0.00689888360304923 0.0406547980233634
"C159" -0.111367744138606 0.0958879001258426 -0.0221758917657778 0.0377950870643476 0.0243566948286172
"C160" -0.0942808341324751 0.00791382536955096 0.00886286487125045 -0.0640061839492486 -0.0534139073853236
"C161" 0.150110915970009 0.0230861940550865 -0.0200524011018841 0.0385914746112393 -0.00527525437492348
"C162" -0.115341838584181 -0.0871295357398437 0.0306798888404506 0.0517021335067591 0.0630296111379263
"C163" 0.182790485304558 0.12426346225046 -0.00116425239051402 0.00486192208963343 -0.0364299550490576
"C164" 0.113800955706542 0.0183818453667314 -0.0201138404675749 0.0212760809655678 0.0249963210448263
"C165" -0.14201985406615 0.0136007608895274 -0.0520582745613394 0.0207835198655153 -0.00939266807383888
"C166" -0.122874121789362 -0.0230316135398776 8.72127601034179e-05 -0.0493293162326285 0.0230905889217199
"C167" 0.0195839884274464 -0.107072605769539 -0.0836023615651037 0.00693275852372871 -0.0467737960803895
"C168" -0.0242187942418806 -0.112446197615385 0.0453026836278191 -0.0397987809870602 -0.0042112621312386
"C169" -0.07011950381836 -0.0623937132976987 -0.0319104976642124 0.0579145907502967 -0.0494072174365242
