"comp_1" "comp_2" "comp_3" "comp_4" "comp_5"
"C1" 0.137393049378064 0.0807206375272375 0.0356696443061604 0.0520286769630164 0.00554473987474327
"C2" -0.16079337441804 0.0313986662709925 0.00228658394004418 -0.0319238045002752 0.0253748635008694
"C3" -0.134893796608689 -0.0561824415300607 -0.0339845761364762 0.0589297362602862 0.0230448397769507
"C4" 0.131839121648308 -0.056923329123918 0.0336471376313588 -0.0469821803493128 -0.0312394127143236
"C5" -0.166192231200888 0.0519693035822645 -0.0371629648244247 -0.0398852612385988 0.0132931366251448
"C6" 0.138687659910339 -0.0445742045421166 0.0316711479900105 -0.05969328991917 -0.033669667437016
"C7" 0.0132452237482341 0.138723903748103 0.0168703318975102 0.0170201805934122 -0.000604508083185847
"C8" 0.124090071008626 -0.060870809790383 0.0168750645687072 -0.0502341024462298 -0.0247981796379255
"C9" 0.102581618430648 0.118230109808229 0.0062152603546521 -0.00784075295090735 0.00418001192325552
"C10" -0.118351121542619 0.0141274720668604 -0.0155606645416311 -0.0496817626413908 0.0320068131401818
"C11" 0.126632572221996 -0.101685219823073 -0.0613391848242835 0.0189659430752234 -0.0228929013209702
"C12" -0.127007645369525 -0.017080656764363 -0.0432100549004039 -0.0178119103012828 -0.0156589776115146
"C13" 0.118406229677554 -0.0566333283977854 -0.0815435102455165 0.0191157858606831 -0.00814336091015826
"C14" 0.117072517905268 0.0799667380789876 0.0173599942400006 0.0616936921777146 -0.0102099841483318
"C15" -0.133139338221549 -0.0211720752640127 -0.0411052510212748 0.00212588978970029 -0.0522187094769148
"C16" 0.124862046498561 -0.104542423965323 -0.0777887319481242 0.00418655445467564 -0.0150827016191268
"C17" -0.0106557226499132 -0.151241869032589 0.110105566765903 -0.0194478331357108 -0.0556555900578485
"C18" -0.170173651232611 0.0436506521098484 -0.0399896829187608 -0.0589332779488619 -0.0203516685108604
"C19" -0.156435479737715 0.0449017163621963 -0.0190628110214656 -0.0539797398742107 0.0279484661299887
"C20" 0.0048295597066047 -0.109260203836404 0.0812922166278899 -0.0102128323509204 0.017289906267937
"C21" 0.0514298858002287 0.0923242287987631 -0.00897206761840051 -0.0218752836594377 0.00414276770272104
"C22" -0.178894624662554 0.0329846674647673 -0.0260677210924424 -0.00779838245965628 -0.01850051460439
"C23" 0.141529681360983 -0.0287151261675728 -0.0662951575637735 -0.0139407031599948 0.00672020797786118
"C24" 0.0119201684817164 -0.162610572825937 0.0898691684353351 -0.0116671936516073 -0.0145250346436546
"C25" -0.200832434373458 0.0509157577551383 0.00840345593394165 0.00903661533444471 -0.0543207015055169
"C26" -0.191932600087267 0.0466946234684036 -0.0351848820301445 -0.042989171172521 -0.00207235684045217
"C27" 0.118901183257726 -0.0959149818236922 -0.0585761255840845 0.00678166069292695 -0.00791803535400162
"C28" 0.0798197891148599 0.0669895416204302 0.0121150914378219 0.0720626080859218 -0.0304807607541642
"C29" -0.141544836550847 0.020455102624576 0.00903192907591124 -0.0219748858549385 0.0340032272926993
"C30" 0.0753829451540074 0.108494602510638 0.0314947700139308 0.0108009296757856 0.0119588657408917
"C31" 0.0889878335040898 0.0806147296854247 0.0251704478639764 0.0712422751646733 -0.0130643296530263
"C32" 0.0570135791665498 0.098699198006416 0.0451191890164922 0.0243974058241359 -0.00893438960974042
"C33" 0.127409072902698 -0.0641403796701266 -0.0776512883507992 0.0285980152532132 -0.00263859414493512
"C34" 0.0166134188219968 -0.138991191756264 0.0784076412410143 0.00191401563213961 -0.0137469240826336
"C35" -0.16139637608069 -0.0132325420696529 -0.0608061398129753 -0.0154569183832177 -0.0314172424830461
"C36" -0.130181184447537 0.0112763267072509 -0.0149750645879343 -0.0542518166320432 0.0454632350375747
"C37" -0.00820724480051142 0.104320264130298 0.0366418453239249 -0.0145514672866265 -0.0197854027478278
"C38" 0.0570128167826977 0.12163774634585 -0.0351787447600194 -0.0242934367628963 -0.0198014546122304
"C39" -0.128464686038159 0.00213095931493099 0.000822074923678156 0.000862284676512417 -0.0076028487823714
"C40" 0.132839218191502 0.0962408928586879 0.0151499584898887 0.0540709380251391 -0.0178186882521896
"C41" -0.132756773692033 -0.0133738645139583 -0.0538638513519289 -0.0183772339127971 -0.0368526442579099
"C42" 0.0486994065744746 0.0835819640405791 0.0124613616217651 -0.0254204579225974 0.0250414794564313
"C43" -0.155150032615428 0.0347814475041748 0.00947989553222013 0.0108442661763133 -0.0282015179404357
"C44" 0.0759683132533083 0.101173448256482 -0.0311474737175377 -0.0302225911250017 0.0124879418274412
"C45" -0.163140881227376 0.0341375993908218 0.00495246995485808 0.00972357720474814 -0.0312167165963387
"C47" 0.120229881920292 0.0549699471384412 0.0442695330258089 0.0627513204020352 0.014510198276718
"C48" 0.0976806726709345 0.0647843088176389 0.0219343101210697 0.069260592805121 -0.015169475576465
"C49" 0.00862017418127848 0.141883440707398 0.0294438224600672 -0.00768934412287859 -0.0141414008839243
"C50" -0.120054281934453 -0.0627783324321376 -0.0211962922812548 0.0322745490827934 -0.0203063877957305
"C51" 0.0902208282128351 -0.0789893292390622 0.0390992066990181 -0.0386399977074927 -0.0216824302418855
