"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 9.54647683420546e-16 0.909895304243024
"3" 0 0.0141042265778728 0.0805061271787029
"4" 0 0.0195319156940887 0.0489170509420634
"5" 0 0.0387866999196861 0.179541552184507
"6" 0 0.0875538217445067 0.142159788042112
"7" 0 0.107607637559275 0.1431477613987
"8" 0 0.112353610107083 0.161039653894254
"9" 0 0.126778147698143 0.129214558774525
"10" 0 0.131003590918947 0.139093885126038
"11" 0 0.131354959315951 0.132472515086486
"12" 0 0.142708272752255 0.148620421050095
"13" 0 0.147070488628743 0.155137816674116
"14" 0 0.158196733790782 0.193648060237896
"15" 0 0.165960138053056 0.179541552184507
"16" 0 0.166554830745423 0.222976945780377
"17" 0 0.169325499856491 0.199995548948602
"18" 0 0.179109395459183 0.180638511483473
"19" 0 0.180520898287185 0.208880536208092
"20" 0 0.183362002736914 0.193355614475552
"21" 0 0.184939357232738 0.195732241454673
"22" 0 0.188994329105603 0.231763502220449
"23" 0 0.215264344196525 0.215269025747016
"24" 0 0.216154617668537 0.219699042127389
"25" 0 0.221272027745873 0.224686390380855
"26" 0 0.260247266604506 0.260940016497021
"27" 0 0.362953666725717 0.374486002572013
"28" 0 0.402369675886103 0.403178744663688
"29" 0 0.423596956567832 0.441112468937892
"30" 0 0.457945251797544 0.46476480099311
"31" 0 0.507734393533496 0.509203747714093
"32" 0 0.539406201560344 0.543484487507242
"33" 0 0.543844121088847 0.715493906601311
"34" 0 0.552715593460682 0.563435243441773
"35" 0 0.557855970766518 0.557913215761416
"36" 0 0.626116255351805 0.627714564556105
"37" 0 0.713923674107694 0.717283251329035
